SYMBOL	gene_tot_lof	gene_tot_obs	gene_lof_rate
TSBP1-AS1	115	357380	0.000321786333874307
TSC1	141	730947	0.000192900442850166
TSC2	1487	730944	0.00203435557306716
TSC22D1	81	730947	0.000110815148020308
TSC22D1-AS1	26	328454	7.9158725422738e-05
TSC22D2	129	730940	0.000176485074014283
TSC22D3	12	549121.5	2.18530871583065e-05
TSC22D4	79	730935	0.000108080745893958
TSEN15	100	730685	0.000136857879934582
TSEN15P1	1	75983	1.31608386086361e-05
TSEN2	591	730947	0.000808540154074098
TSEN34	160	730947	0.000218894119546287
TSEN54	511	730942	0.000699097876438897
TSFM	1420	730798	0.0019430813986902
TSG1	12	76117	0.000157652035681911
TSG101	62	730946	8.48215873676031e-05
TSGA10	419	730933	0.000573239954961672
TSGA10IP	7080	730852	0.00968732383574239
TSGA13	1413	730946	0.00193311133791005
TSHB	614	730811	0.000840162504395801
TSHR	945	730947	0.00129284339357026
TSHZ1	259	730943	0.000354336795071572
TSHZ2	72	730947	9.85023537958292e-05
TSHZ3	63	730947	8.61895595713506e-05
TSHZ3-AS1	6	148340	4.04476203316705e-05
TSKS	193	730944	0.000264042115401453
TSKU	75	730906	0.000102612374231433
TSKU-AS1	1	76003	1.31573753667618e-05
TSL	6	76124	7.88187693762808e-05
TSLP	166	730945	0.000227103270423903
TSN	16	730946	2.18894419013169e-05
TSNARE1	2044	730936	0.00279641446036315
TSNAX	93	730944	0.000127232729183084
TSNAX-DISC1	174	730944	0.000238048332019963
TSNAXIP1	9069	730947	0.012407192313533
TSPAN1	1059	730947	0.00144880545374699
TSPAN10	2500	730568	0.00342199494092268
TSPAN11	535	730937	0.00073193722578006
TSPAN12	111	730940	0.00015185924973322
TSPAN13	55	730932	7.52463977497223e-05
TSPAN14	63	730946	8.61896774864354e-05
TSPAN15	186	730936	0.000254468243457704
TSPAN16	307	730945	0.000420004241085171
TSPAN17	393	730941	0.000537663094558932
TSPAN18	103	730936	0.000140915210086793
TSPAN19	2599	728905	0.00356562240621206
TSPAN2	152	730945	0.000207949982556827
TSPAN3	50	730938	6.84052546180387e-05
TSPAN31	159	730945	0.000217526626490365
TSPAN32	1847	730697	0.00252772352972573
TSPAN33	230	730941	0.000314662879767314
TSPAN4	476	730581	0.000651536243072294
TSPAN5	31	730944	4.24109097276946e-05
TSPAN5-DT	17	76146	0.000223255325296142
TSPAN6	119	548555	0.000216933580042111
TSPAN7	5	537825.5	9.29669567545607e-06
TSPAN8	882	730868	0.0012067842620008
TSPAN9	60	730940	8.20860809368758e-05
TSPAN9-IT1	1	76091	1.31421587309932e-05
TSPEAR	3438	730942	0.00470351956790005
TSPEAR-AS1	40	730923	5.4725326744404e-05
TSPEAR-AS2	8	158955	5.03287093831588e-05
TSPO	129	730919	0.000176490144598786
TSPO2	171	730944	0.000233944050433412
TSPOAP1	366	730938	0.000500726463804044
TSPOAP1-AS1	36	720220	4.99847268890061e-05
TSPYL1	193	730947	0.000264041031702709
TSPYL2	205	549067.5	0.000373360288124866
TSPYL4	271	730947	0.000370751914981524
TSPYL5	136	730947	0.000186060001614344
TSPYL6	2053	730947	0.0028086851714283
TSR1	1062	730947	0.00145290971848848
TSR2	4	546559.5	7.31850786602374e-06
TSR3	572	730710	0.000782800290128779
TSSC2	2806	728827	0.0038500220216869
TSSC4	779	730179	0.00106686168733968
TSSK1B	620	730942	0.000848220515444454
TSSK2	394	730946	0.000539027506819929
TSSK3	519	730947	0.000710037800278269
TSSK4	877	730947	0.00119981339276309
TSSK5P	15	76138	0.000197010691113504
TSSK6	185	730897	0.000253113639815186
TST	367	730886	0.000502130291180841
TSTD1	107	699749	0.000152911972721647
TSTD2	2124	730947	0.00290581943697696
TSTD3	236	689945	0.000342056250860576
TTBK1	189	730937	0.000258572216210152
TTBK2	108	730947	0.000147753530693744
TTBK2-AS1	5	76093	6.57090665370008e-05
TTC1	263	730929	0.000359816069686659
TTC12	2913	730946	0.00398524651615851
TTC12-DT	5	76123	6.5683170658014e-05
TTC13	331	730945	0.000452838448857301
TTC14	1031	730919	0.00141055301613448
TTC16	2206	730932	0.00301806460792522
TTC17	237	730932	0.000324243568485167
TTC19	925	730930	0.00126551106125074
TTC21A	1872	730947	0.00256106119869156
TTC21B	1326	730929	0.00181412968975099
TTC21B-AS1	7	76105	9.19781880296958e-05
TTC22	1845	730918	0.00252422296345144
TTC23	1157	730947	0.00158287810196909
TTC23L	2278	730850	0.00311691865635903
TTC23L-AS1	2	76120	2.62743037309511e-05
TTC24	733	730802	0.00100300765460412
TTC26	244	730944	0.000333814902372822
TTC27	1422	730947	0.00194542148746763
TTC28	247	699912	0.000352901507618101
TTC28-AS1	91	698976	0.000130190450029758
TTC29	1732	730820	0.00236994061465203
TTC3	2228	730947	0.00304810061468205
TTC3-AS1	3	635060	4.72396309010172e-06
TTC30A	383	730947	0.000523977798663925
TTC30B	365	730947	0.000499352210214968
TTC31	681	730946	0.000931669370924802
TTC32	306	730935	0.000418641876500646
TTC33	2445	730944	0.00334498949303914
TTC34	2270	697869	0.00325275947204991
TTC36	306	730938	0.000418640158262397
TTC36-AS1	72	344418	0.000209048307579743
TTC37	1464	730947	0.00200288119384853
TTC38	3664	730941	0.00501271648464103
TTC39A	245	730854	0.000335224271879199
TTC39A-AS1	16	416657	3.84008909006689e-05
TTC39B	1059	730933	0.00144883320359048
TTC39C	268	730944	0.000366649155065231
TTC39C-AS1	2	76112	2.62770653773387e-05
TTC4	1081	730943	0.00147891148831031
TTC41P	112	148824	0.000752566790302639
TTC5	305	730947	0.00041726691538511
TTC6	5762	730915	0.00788326960043233
TTC7A	677	730946	0.000926197010449472
TTC7B	75	730942	0.000102607320416668
TTC8	439	730927	0.000600607174177449
TTC9	87	730841	0.000119040940505527
TTC9-DT	123	76072	0.00161688926280366
TTC9B	63	730925	8.61921537777474e-05
TTC9C	397	730944	0.000543133263286928
TTF1	886	730947	0.00121212618698757
TTF2	1190	730947	0.00162802501412551
TTI1	612	730947	0.000837270007264549
TTI2	1152	730947	0.00157603766073327
TTK	8590	730837	0.0117536468460135
TTL	44	730943	6.01962122901512e-05
TTLL1	388	730947	0.000530818239899747
TTLL1-AS1	7	76147	9.19274561046397e-05
TTLL10	10714	730943	0.0146577776926518
TTLL10-AS1	784	699126	0.00112140014818502
TTLL11	514	730947	0.000703197359042448
TTLL12	580	730938	0.000793500953569249
TTLL13P	3835	730947	0.00524661842787507
TTLL2	2235	730947	0.0030576772324122
TTLL3	9792	730947	0.0133963201162328
TTLL4	1393	730947	0.00190574692829986
TTLL5	1543	730946	0.00211096305335825
TTLL6	7978	730947	0.0109146080358767
TTLL7	286	730860	0.000391319815012451
TTLL7-IT1	2	76082	2.6287426723798e-05
TTLL8	4409	607679	0.00725547534142203
TTLL9	1301	730945	0.00177988767964758
TTN	10505	730933	0.0143720423075713
TTN-AS1	233	730900	0.000318785059515666
TTPA	648	730928	0.000886544228706521
TTPAL	166	730946	0.000227102959726163
TTR	59	730938	8.07182004492857e-05
TTYH1	152	730923	0.000207956241628735
TTYH2	191	730943	0.000261306285168611
TTYH3	57	730871	7.79891389862233e-05
TUB	376	730945	0.000514402588430046
TUB-AS1	34	76168	0.000446381682596366
TUBA1A	8	730946	1.09447209506585e-05
TUBA1B	4	730867	5.47295198716045e-06
TUBA1C	98	730947	0.000134072648222101
TUBA3C	1322	730944	0.00180862008580685
TUBA3D	325	730947	0.000444628680328396
TUBA3E	1796	730946	0.00245708985342282
TUBA3FP	28	631622	4.43303114837672e-05
TUBA3GP	375	341190	0.00109909434625868
TUBA4A	92	730947	0.000125864118739115
TUBA4B	288	730929	0.000394019118135961
TUBA5P	4	151610	2.63834839390542e-05
TUBA8	232	730947	0.000317396473342116
TUBAL3	626	730947	0.000856423242724849
TUBAP6	1	92158	1.08509299246945e-05
TUBB	2	730929	2.73624387594418e-06
TUBB1	882	730947	0.00120665383399891
TUBB2A	11	730924	1.50494442650672e-05
TUBB2B	11	730945	1.50490118955599e-05
TUBB2BP1	6	181017	3.31460581050399e-05
TUBB3	34	730943	4.65152549514805e-05
TUBB4A	56	730947	7.66129418412005e-05
TUBB4B	21	730723	2.87386602036613e-05
TUBB6	120	730945	0.000164171038860653
TUBB7P	356	722569	0.000492686511599584
TUBB8	489	730937	0.000669004305432616
TUBB8B	2015	730877	0.0027569618417326
TUBB8P10	1	71401	1.40054060867495e-05
TUBB8P4	19	495341	3.83574143872605e-05
TUBB8P5	878	652977	0.00134461091278866
TUBB8P6	141	629357	0.000224038185004695
TUBB8P7	121	725638	0.000166749811889675
TUBBP5	19	713673	2.66228370696383e-05
TUBBP8	3	76112	3.9415598066008e-05
TUBD1	331	730940	0.000452841546501765
TUBE1	440	730829	0.000602056021312783
TUBG1	102	730947	0.000139545001210758
TUBG2	297	730947	0.000406322209407796
TUBGCP2	670	730945	0.000916621633638646
TUBGCP3	201	730946	0.000274986113885294
TUBGCP4	505	730947	0.000690884564817969
TUBGCP5	704	730946	0.000963135443657945
TUBGCP6	1836	730943	0.00251182376737995
TUFM	156	730947	0.00021342176655763
TUFT1	647	730946	0.000885154306884503
TUG1	744	76157	0.00976929238284071
TULP1	475	730947	0.00064984191740304
TULP2	1576	730947	0.00215610707753093
TULP3	861	730947	0.00117792398080846
TULP4	111	730941	0.00015185904197466
TUNAR	21	123375	0.000170212765957447
TUSC1	368	722106	0.000509620471232755
TUSC2	18	730935	2.46259927353321e-05
TUSC3	630	730930	0.000861915641716717
TUSC7	11	76160	0.000144432773109244
TUSC8	21	76177	0.000275673759796264
TUT1	590	730947	0.000807172065826934
TUT4	101	730945	0.00013817729104105
TUT7	126	730944	0.000172379826635146
TVP23A	682	730770	0.0009332621755135
TVP23B	225	730816	0.000307875032840003
TVP23BP1	5	76107	6.5696979252894e-05
TVP23C	390	730892	0.00053359456663912
TVP23C-CDRT4	385	730892	0.000526753610656568
TVP23CP1	5	75271	6.64266450558648e-05
TWF1	78	730793	0.00010673337046195
TWF2	52	730913	7.11438981109927e-05
TWIST1	34	730800	4.65243568691845e-05
TWIST2	17	720433	2.35969201854996e-05
TWNK	186	730947	0.000254464413972559
TWSG1	153	730947	0.000209317501816137
TWSG1-DT	4	76149	5.25285952540414e-05
TXK	428	730944	0.000585544173014622
TXLNA	66	730944	9.0294194904124e-05
TXLNB	1181	730947	0.00161571221990103
TXLNG	308	549128.5	0.000560888753725221
TXN	20	730347	2.73842433802015e-05
TXN2	215	730946	0.000294139375548946
TXNDC11	1304	730946	0.00178398951495733
TXNDC12	308	730897	0.000421400005746364
TXNDC12-AS1	21	76168	0.000275706333368344
TXNDC15	580	730946	0.000793492268922738
TXNDC16	520	730884	0.000711467209570876
TXNDC17	279	730928	0.000381706542915308
TXNDC2	1059	730947	0.00144880545374699
TXNDC5	621	730947	0.000849582801489027
TXNDC8	1284	730889	0.00175676470708959
TXNDC9	31	730913	4.24127084892456e-05
TXNIP	270	730947	0.00036938382673436
TXNL1	59	730876	8.07250477509181e-05
TXNL4A	63	730947	8.61895595713506e-05
TXNL4B	154	730937	0.000210688472467531
TXNP1	11	247942	4.43652144453138e-05
TXNRD1	627	730852	0.00085790283121617
TXNRD2	1473	730944	0.00201520225899659
TXNRD3	757	692042	0.00109386424523367
TYK2	363	730945	0.000496617392553475
TYMP	795	730856	0.0010877655789923
TYMS	84	730947	0.000114919412761801
TYMSOS	6	730945	8.20855194303265e-06
TYR	1108	730945	0.00151584592548003
TYRL	1	730541	1.36884856565203e-06
TYRO3	221	730946	0.00030234791626194
TYROBP	89	730935	0.000121761852969142
TYRP1	2914	730944	0.00398662551440329
TYSND1	776	730936	0.00106165245657623
TYW1	333	730946	0.000455574009571158
TYW1B	1382	730947	0.00189069795758106
TYW3	258	730945	0.000352967733550404
TYW5	553	730927	0.000756573501868176
U2AF1	1	32685	3.05950741930549e-05
U2AF1L4	506	730931	0.00069226780640033
U2AF2	408	730782	0.000558306033810357
U2SURP	52	730789	7.1155969780607e-05
UACA	1497	730916	0.00204811496806747
UAP1	138	730945	0.000188796694689751
UAP1-DT	13	76168	0.000170675349228022
UAP1L1	492	730909	0.000673134412081395
UBA1	8	549007.5	1.45717499305565e-05
UBA2	42	730808	5.74706352420882e-05
UBA3	107	730925	0.000146389848479666
UBA5	140	730856	0.00019155620258984
UBA52	6	730807	8.21010198315013e-06
UBA6	743	730890	0.00101656884072843
UBA6-DT	726	354433	0.00204834199975736
UBA7	4005	730946	0.00547920092592339
UBAC1	119	730930	0.000162806287879824
UBAC2	145	730946	0.000198373067230685
UBAC2-AS1	7	76092	9.19939021184881e-05
UBALD1	59	730072	8.08139471175446e-05
UBALD2	162	729860	0.000221960375962513
UBAP1	74	730944	0.000101238945801594
UBAP1L	604	699672	0.000863261642598246
UBAP2	569	730947	0.000778442212636484
UBAP2L	34	730947	4.6515000403586e-05
UBASH3A	789	730944	0.00107942605726294
UBASH3B	159	730947	0.000217526031299123
UBB	50	730921	6.84068456098539e-05
UBBP4	9	487378	1.84661597363853e-05
UBC	354	730894	0.000484338358229784
UBD	283	730416	0.00038745043920177
UBDP1	3	76080	3.94321766561514e-05
UBE2B	53	730922	7.25111571412545e-05
UBE2C	273	730946	0.00037348860244122
UBE2D1	35	730938	4.78836782326271e-05
UBE2D2	10	717733	1.39327577246692e-05
UBE2D3	23	725781	3.16900001515609e-05
UBE2D3-AS1	219	416579	0.000525710609512241
UBE2D3P3	1	76055	1.31483794622313e-05
UBE2D4	182	730945	0.00024899274227199
UBE2E1	32	730938	4.37793629555448e-05
UBE2E2	31	730933	4.24115479804579e-05
UBE2E2-AS1	10	416880	2.39877182882364e-05
UBE2E3	8	730135	1.09568778376602e-05
UBE2F	21	730840	2.87340594384544e-05
UBE2F-SCLY	111	730810	0.000151886263187422
UBE2G1	14	730811	1.91567997744971e-05
UBE2G2	63	730900	8.61951019291285e-05
UBE2H	3	730590	4.10627027470948e-06
UBE2I	10	730847	1.36827543931904e-05
UBE2J1	77	730917	0.000105347118756302
UBE2J2	39	730819	5.33647866297948e-05
UBE2K	35	730493	4.79128478986109e-05
UBE2L3	2	725555	2.75651053331588e-06
UBE2L5	121	729522	0.00016586203020608
UBE2L6	233	730947	0.000318764561589281
UBE2M	26	730918	3.55717057180149e-05
UBE2N	2	730928	2.73624761946457e-06
UBE2NL	221	549111.5	0.000402468351145441
UBE2O	74	730947	0.000101238530290158
UBE2Q1	212	730942	0.000290036692377781
UBE2Q1-AS1	3	616110	4.86926035935141e-06
UBE2Q2	363	730889	0.000496655442892149
UBE2Q2L	3	74350	4.03496973772697e-05
UBE2Q2P1	677	609768	0.00111025832775744
UBE2Q2P10	3	179417	1.67208235562962e-05
UBE2Q2P2	20	135294	0.000147826215501057
UBE2QL1	11	699613	1.57229782751321e-05
UBE2R2	7	730913	9.57706320724902e-06
UBE2R2-AS1	38	730942	5.19877090111117e-05
UBE2S	12	730654	1.64236423806617e-05
UBE2T	174	730947	0.000238047355006587
UBE2U	1969	730836	0.00269417489012583
UBE2V1	50	730931	6.84059097233528e-05
UBE2V1P4	1	76115	1.31380148459568e-05
UBE2V1P6	78	104383	0.00074724811511453
UBE2V2	56	724621	7.72817790265532e-05
UBE2V2P3	1	125788	7.9498839316946e-06
UBE2W	40	730795	5.47349119794197e-05
UBE2Z	40	730854	5.47304933680325e-05
UBE3A	11	730928	1.50493619070551e-05
UBE3AP2	7	306245	2.28575160410782e-05
UBE3B	798	730946	0.00109173591482818
UBE3C	289	730943	0.000395379667087584
UBE3D	437	730944	0.000597857017774275
UBE4A	529	730945	0.000723720662977379
UBE4B	1676	730946	0.00229291903916295
UBFD1	46	730939	6.29327481499824e-05
UBIAD1	111	730947	0.000151857795435237
UBL3	20	730909	2.73631874829835e-05
UBL4A	27	547684	4.92985005952338e-05
UBL4B	110	730927	0.000150493824964737
UBL5	49	730947	6.70363241110505e-05
UBL7	153	730930	0.000209322370131203
UBL7-DT	20	76112	0.000262770653773387
UBLCP1	100	730798	0.00013683671821762
UBN1	64	730947	8.75576478185149e-05
UBN2	379	730946	0.000518506155037445
UBOX5	194	730947	0.000265409119949873
UBOX5-AS1	18	416292	4.32388804012568e-05
UBP1	89	730937	0.000121761519802664
UBQLN1	37	730936	5.06200269243819e-05
UBQLN1-AS1	29	684411	4.23722003299187e-05
UBQLN2	18	549120	3.27797202797203e-05
UBQLN3	1198	730946	0.0016389719623611
UBQLN4	23	730943	3.14662018789427e-05
UBQLNL	3618	730947	0.00494974327824042
UBR1	343	730945	0.000469255552743366
UBR2	326	730939	0.000446001649932484
UBR3	253	730939	0.000346130114824903
UBR4	353	730947	0.000482935151248996
UBR5	54	730938	7.38776749874818e-05
UBR5-DT	5	76110	6.56943896991197e-05
UBR7	210	730944	0.000287299711058576
UBTD1	108	730930	0.000147756967151437
UBTD2	35	730947	4.78830886507503e-05
UBTF	21	730946	2.87298924954785e-05
UBTFL1	327	713847	0.000458081353567361
UBTFL8	16	76111	0.000210219284991657
UBXN1	80	730947	0.000109447059773144
UBXN10	5517	730947	0.00754774285960542
UBXN11	8447	730936	0.0115564153359528
UBXN2A	263	730927	0.00035981705423387
UBXN2B	154	730533	0.000210804987591252
UBXN4	172	730943	0.000235312466225137
UBXN6	306	730868	0.000418680254163543
UBXN7	23	730944	3.1466158830225e-05
UBXN7-AS1	8	603299	1.32604231069503e-05
UBXN8	8978	730854	0.0122842592364549
UCA1	13	76118	0.000170787461572821
UCHL1	26	730944	3.55704404167761e-05
UCHL1-DT	16	76123	0.000210186146105645
UCHL3	371	730945	0.000507562128477519
UCHL5	191	730852	0.000261338820992485
UCK1	166	730945	0.000227103270423903
UCK2	25	730938	3.42026273090194e-05
UCKL1	487	730799	0.000666393905848256
UCMA	528	730942	0.000722355535733341
UCN	624	730353	0.000854381374486036
UCN2	230	730018	0.00031506072453008
UCN3	86	730919	0.000117660096399191
UCP1	539	730947	0.000737399565221555
UCP2	815	730947	0.0011149919214389
UCP3	4458	730947	0.00609893740585843
UEVLD	1851	730917	0.00253243528334955
UFC1	147	730947	0.000201108972333151
UFD1	36	730943	4.92514464192146e-05
UFL1	954	730798	0.00130542229179609
UFL1-AS1	37	270145	0.000136963482574173
UFM1	75	730947	0.000102606618537322
UFSP1	2579	730944	0.00352831407057175
UFSP2	398	730934	0.000544508806540673
UGCG	58	730925	7.93515066525293e-05
UGDH	737	730946	0.00100828241757941
UGDH-AS1	7	76161	9.19105578970864e-05
UGGT1	490	730942	0.00067036782672223
UGGT2	6018	730882	0.00823388727592142
UGP2	415	730934	0.000567766720387887
UGT1A1	424	730947	0.000580069416797661
UGT1A10	2021	730947	0.00276490634751904
UGT1A13P	6	75163	7.98265103840986e-05
UGT1A3	2006	730947	0.00274438502381158
UGT1A4	1235	730947	0.0016895889852479
UGT1A5	2242	730947	0.00306725385014235
UGT1A6	666	730947	0.00091114677261142
UGT1A7	960	730947	0.00131336471727772
UGT1A8	513	730947	0.000701829270795283
UGT1A9	899	730947	0.0012299113342007
UGT2A1	2050	730935	0.00280462695041283
UGT2A2	1744	730935	0.00238598507391218
UGT2A3	868	730722	0.00118786624735536
UGT2B10	2462	730741	0.00336918278842983
UGT2B11	1551	730664	0.00212272672528002
UGT2B15	2122	730909	0.00290323419194455
UGT2B17	2774	631093	0.00439554867507641
UGT2B24P	68	729836	9.31716166371623e-05
UGT2B25P	125	727010	0.000171937112281812
UGT2B26P	25	218516	0.000114408098262827
UGT2B27P	77	729468	0.000105556378072787
UGT2B28	670	714111	0.000938229490933482
UGT2B29P	10	61532	0.000162517064291751
UGT2B4	1646	730924	0.00225194411457279
UGT2B7	780	730879	0.00106720811515996
UGT3A1	1114	730947	0.00152405030734102
UGT3A2	612	730947	0.000837270007264549
UGT8	34	730942	4.65153185888894e-05
UHMK1	103	730942	0.000140914053372224
UHRF1	20	730810	2.7366894268004e-05
UHRF1BP1	775	730947	0.00106026839155233
UHRF1BP1L	539	730933	0.000737413689079574
UHRF2	45	730940	6.15645607026569e-05
UICLM	289	698823	0.000413552501849538
UIMC1	465	730947	0.000636161034931397
ULBP1	1611	730947	0.00220399016618168
ULBP2	395	730945	0.000540396336249649
ULBP3	2657	730946	0.00363501544573744
ULK1	328	730917	0.000448751363013858
ULK2	633	730946	0.000866001045220851
ULK3	384	730842	0.000525421363304244
ULK4	11440	730932	0.0156512507319422
ULK4P1	1	70652	1.41538809941686e-05
ULK4P2	3638	711295	0.00511461489255513
UMAD1	146	555367	0.00026288922460283
UMOD	763	730946	0.00104385276066905
UMODL1	6317	730947	0.00864221345733685
UMODL1-AS1	47	730826	6.43107935404597e-05
UMPS	263	730946	0.000359807701252897
UNC119	482	730947	0.00065941853513319
UNC119B	265	730946	0.000362543881490562
UNC13A	388	730936	0.000530826228288113
UNC13B	3224	730946	0.00441072254311536
UNC13C	1716	730853	0.00234794137808834
UNC13D	1644	730936	0.00224917092604551
UNC45A	3184	730943	0.00435601681663276
UNC45B	753	730947	0.00103017045011471
UNC50	390	730947	0.000533554416394075
UNC5A	59	730895	8.07229492608377e-05
UNC5B	4662	730944	0.00637805358550039
UNC5B-AS1	61	76153	0.000801019001221226
UNC5C	133	730947	0.000181955736872851
UNC5CL	1333	730947	0.00182366163347001
UNC5D	221	730942	0.000302349570827781
UNC79	190	730946	0.000259937122578138
UNC80	803	730945	0.00109857786837587
UNC93A	6474	730947	0.00885700331214165
UNC93B1	289	730824	0.000395444046719867
UNC93B2	18	693504	2.59551495016611e-05
UNC93B3	2	689717	2.89974003830557e-06
UNC93B4	154	545591	0.000282262720609394
UNC93B5	67	683685	9.79983471920548e-05
UNC93B6	2289	701307	0.00326390582155889
UNC93B7	71	674569	0.00010525239078582
UNC93B8	23	682017	3.37234995608614e-05
UNCX	106	730106	0.000145184397881951
UNG	355	730944	0.000485673321075212
UNK	98	730865	0.000134087690613178
UNKL	837	730935	0.00114510866219294
UOX	9	76162	0.00011816916572569
UPB1	4328	730946	0.00592109403430623
UPF1	43	730908	5.88309335785078e-05
UPF2	61	730935	8.34547531586256e-05
UPF3A	592	730940	0.000809915998577175
UPF3B	54	549091	9.83443545787492e-05
UPK1A	560	730943	0.000766133610965561
UPK1A-AS1	6	730895	8.20911348415299e-06
UPK1B	281	730942	0.000384435427161115
UPK2	3660	730944	0.00500722353559233
UPK3A	6914	730947	0.00945896214089394
UPK3B	237	730924	0.000324247117347358
UPK3BL1	6	76086	7.88581342165444e-05
UPK3BL2	1045	698165	0.00149678084693446
UPK3BP1	7	706894	9.90247476990892e-06
UPP1	967	730945	0.00132294495481876
UPP2	806	730887	0.00110276964838614
UPP2-IT1	2	76056	2.62964131692437e-05
UPRT	12	548987	2.1858441092412e-05
UQCC1	493	730946	0.000674468428584328
UQCC2	133	730938	0.000181957977283983
UQCC3	113	730918	0.000154600105620603
UQCR10	256	730814	0.000350294329336876
UQCR11	68	730751	9.30549530551446e-05
UQCRB	63	730943	8.61900312336256e-05
UQCRB-AS1	15	328610	4.56468153738474e-05
UQCRC1	269	730946	0.000368016241965891
UQCRC2	221	730946	0.00030234791626194
UQCRFS1	151	730888	0.000206598001335362
UQCRFS1-DT	5	123152	4.0600233857347e-05
UQCRFS1P3	3	76073	3.94358050819608e-05
UQCRH	78	730945	0.000106711175259424
UQCRHL	67	730947	9.16619125600078e-05
UQCRQ	223	730910	0.000305099123011041
URAD	404	730820	0.000552803699953477
URAHP	263	730103	0.000360223146597124
URB1	1894	700031	0.00270559446653077
URB2	1220	730947	0.00166906766154044
URGCP	80	730947	0.000109447059773144
URGCP-MRPS24	93	730938	0.000127233773589552
URI1	976	730936	0.00133527422373505
URM1	87	730920	0.000119028074207848
UROC1	1048	730947	0.00143375648302818
UROD	242	730947	0.000331077355813759
UROS	236	730947	0.000322868826330774
USB1	337	730946	0.000461046370046488
USE1	381	730771	0.0005213671587953
USF1	70	730947	9.57661773015007e-05
USF2	88	730933	0.000120394071686461
USF3	3055	730945	0.00417952103099412
USH1C	2634	730943	0.00360356416300587
USH1G	216	730911	0.000295521616174883
USH2A	5414	730947	0.00740682977014749
USH2A-AS1	9	76079	0.000118298084885448
USH2A-AS2	2	75982	2.63220236371772e-05
USHBP1	1459	730944	0.00199604894492601
USO1	191	730792	0.000261360277616613
USP1	102	730916	0.000139550919667924
USP10	786	730850	0.00107546008072792
USP11	22	549121.5	4.00639931235619e-05
USP12	62	730909	8.48258811972489e-05
USP12-AS1	3	76078	3.94332132811062e-05
USP13	667	730947	0.000912514860858585
USP14	115	730899	0.000157340480695691
USP15	61	730758	8.34749670889679e-05
USP16	836	730941	0.00114373116298032
USP17L1	3686	723783	0.00509268662016102
USP17L10	117	288232	0.000405923006467013
USP17L11	202	198940	0.00101538152206695
USP17L12	2	4739	0.000422029964127453
USP17L13	6	5715	0.0010498687664042
USP17L15	28	87752	0.000319081046585833
USP17L17	4	98226	4.07224156536966e-05
USP17L18	63	111065	0.000567235402692117
USP17L2	790	699397	0.00112954445043373
USP17L22	360	230417	0.00156238471987744
USP17L23	3	73046	4.10700106782028e-05
USP17L3	25	51889	0.000481797683516738
USP17L4	168	718068	0.000233961129029563
USP17L7	627	700346	0.000895271765670112
USP17L8	42	144000	0.000291666666666667
USP18	68	730943	9.3030509902961e-05
USP19	268	730947	0.000366647650240031
USP2	269	730941	0.000368018759380032
USP2-AS1	157	152201	0.00103153067325445
USP20	448	730944	0.000612906050258296
USP21	166	730946	0.000227102959726163
USP22	77	730942	0.000105343515627779
USP24	246	730856	0.000336591613122147
USP24P1	5	76147	6.56624686461712e-05
USP25	625	730938	0.000855065682725484
USP26	310	549043.5	0.00056461828616494
USP27X	6	524258	1.14447466705324e-05
USP27X-DT	180	106997	0.00168229015766797
USP28	1050	730947	0.00143649265952251
USP29	1046	730947	0.00143102030653385
USP3	114	730946	0.000155962273546883
USP3-AS1	22	730436	3.01189974207186e-05
USP30	249	730947	0.00034065397354391
USP30-AS1	4	666971	5.99726224978297e-06
USP31	248	730947	0.000339285885296745
USP32	159	730938	0.000217528709685363
USP32P1	68	723658	9.39670396789644e-05
USP32P2	119	560376	0.000212357417162762
USP32P3	95	669519	0.000141892911179518
USP33	144	730915	0.000197013332603654
USP34	165	730945	0.000225735178433398
USP34-DT	17	725089	2.34453977373812e-05
USP35	1524	730944	0.00208497504596795
USP36	592	730947	0.000809908242321263
USP37	104	730939	0.000142282734947786
USP38	415	730947	0.000567756622573182
USP38-DT	12	76155	0.000157573370100453
USP39	298	730946	0.000407690855412028
USP4	1224	730947	0.0016745400145291
USP40	2660	730851	0.00363959274872717
USP41	3191	730905	0.00436582045546275
USP42	1092	730835	0.0014941813131555
USP43	228	730855	0.000311963385350035
USP44	1007	730947	0.00137766486489445
USP45	14763	730932	0.0201975012723482
USP46	38	730849	5.19943244090092e-05
USP46-DT	2	76069	2.62919191786404e-05
USP47	230	730842	0.000314705504062438
USP48	87	730940	0.00011902481735847
USP49	100	730947	0.00013680882471643
USP5	61	730946	8.34534972487708e-05
USP50	3494	730849	0.0047807413022389
USP51	81	549129.5	0.000147506189341494
USP53	978	730925	0.00133803057769265
USP54	4366	730947	0.00597307328711931
USP6	7815	730936	0.0106917705517309
USP6NL	415	730856	0.000567827314819882
USP7	70	730852	9.57786254946282e-05
USP7-AS1	3	76072	3.94363234830161e-05
USP8	516	730931	0.000705948988345001
USP9X	34	549113	6.19180387279121e-05
USPL1	308	730947	0.000421371180126603
UST	407	730943	0.000556814963683899
UST-AS1	1	76019	1.31546060853208e-05
UST-AS2	39	75786	0.00051460691948381
UTF1	187	723413	0.000258496875228949
UTP11	492	730939	0.000673106784560682
UTP14A	33	549112.5	6.00969746636618e-05
UTP14C	4812	730947	0.00658324064535459
UTP15	14	730800	1.91570881226054e-05
UTP18	340	730936	0.000465157004169996
UTP20	708	730945	0.000968609129277853
